Time (s),Velocity (m/s),Power (kW),Current (A)
62.46785552529984,13.26726643410136,16.05702911834783,64.32870014817301
62.477918539938514,13.26726643410136,16.05702911834783,64.32870014817301
62.48798155457718,13.26726643410136,16.05702911834783,64.32870014817301
62.49804456921586,13.26726643410136,16.05702911834783,64.32870014817301
62.508107583854525,13.26726643410136,16.05702911834783,64.32870014817301
62.5181705984932,13.26726643410136,16.05702911834783,64.32870014817301
62.52823361313187,13.26726643410136,16.05702911834783,64.32870014817301
62.53829662777054,13.26726643410136,16.05702911834783,64.32870014817301
62.54835964240922,13.26726643410136,16.05702911834783,64.32870014817301
62.558422657047885,13.26726643410136,16.05702911834783,64.32870014817301
62.56848567168656,13.26726643410136,16.05702911834783,64.32870014817301
62.57854868632523,13.26726643410136,16.05702911834783,64.32870014817301
62.5886117009639,13.26726643410136,16.05702911834783,64.32870014817301
62.59867471560257,13.26726643410136,16.05702911834783,64.32870014817301
62.608737730241245,13.26726643410136,16.05702911834783,64.32870014817301
62.61880074487991,13.26726643410136,16.05702911834783,64.32870014817301
62.62886375951859,13.26726643410136,16.05702911834783,64.32870014817301
62.638926774157255,13.26726643410136,16.05702911834783,64.32870014817301
62.64898978879593,13.26726643410136,16.05702911834783,64.32870014817301
62.659052803434605,13.26726643410136,16.05702911834783,64.32870014817301
62.66911581807327,13.26726643410136,16.05702911834783,64.32870014817301
62.67917883271195,13.26726643410136,16.05702911834783,64.32870014817301
62.689241847350615,13.26726643410136,16.05702911834783,64.32870014817301
62.69930486198929,13.26726643410136,16.05702911834783,64.32870014817301
62.70936787662796,13.26726643410136,16.05702911834783,64.32870014817301
62.71943089126663,13.26726643410136,16.05702911834783,64.32870014817301
62.7294939059053,13.26726643410136,16.05702911834783,64.32870014817301
62.7294939059053,13.26726643410136,0.0,-64.32870014817301
62.74366293090503,13.31671385292369,16.05702911834783,64.08983579968178
62.75777963607091,13.36579292561739,16.05702911834783,63.854498492898344
62.771844797802956,13.414495026635837,16.05702911834783,63.622671038349466
62.78585925558211,13.462683328388588,16.05702911834783,63.394940177010184
62.799823818761176,13.510525675665434,16.05702911834783,63.170451299496996
62.81373919485333,13.55802631922883,16.05702911834783,62.94913316511186
62.827606078282805,13.605184736448619,16.05702911834783,62.730938297278016
62.841425225465635,13.65185770589272,16.05702911834783,62.51647377315066
62.855197370425074,13.698208851538416,16.05702911834783,62.30493442428249
62.86892315184065,13.7442419550724,16.05702911834783,62.09625871074321
62.882603194976234,13.789960791652437,16.05702911834783,61.89038657324252
62.89623818306741,13.83522514619819,16.05702911834783,61.68790136817923
62.90982878337149,13.880186450908058,16.05702911834783,61.488079230332836
62.92337557625646,13.92485083559967,16.05702911834783,61.29085433671525
62.9368791290676,13.969221676082162,16.05702911834783,61.09617443372062
62.95034005943136,14.013174124225845,16.05702911834783,60.90454572670747
62.963758974356175,14.056836259599045,16.05702911834783,60.715369266851745
62.97713640529937,14.100220418830007,16.05702911834783,60.52855763059375
62.99047286904311,14.143329634387324,16.05702911834783,60.344065102616014
63.00376892597803,14.186052762432817,16.05702911834783,60.16233116553438
63.01702513034133,14.228497206489022,16.05702911834783,59.98286339305016
63.03024197056068,14.270680738305915,16.05702911834783,59.80555657266722
63.043419919041455,14.312606093383213,16.05702911834783,59.63037050392858
63.05655948598448,14.354174395849043,16.05702911834783,59.45768671112379
63.06966117917017,14.395474671698718,16.05702911834783,59.28710401631479
63.08272544898169,14.43652946732256,16.05702911834783,59.118502556799974
63.09575272868535,14.477341259928869,16.05702911834783,58.9518468137167
63.10874348425989,14.51782219441016,16.05702911834783,58.78746776178589
63.12169818239519,14.55804490378051,16.05702911834783,58.62504270773297
63.13461723968216,14.598036140866034,16.05702911834783,58.46443973624761
63.14750105471,14.637798157064317,16.05702911834783,58.305627326425295
63.16035005432038,14.677253029865401,16.05702911834783,58.14889219996323
63.17316466870006,14.716458721353916,16.05702911834783,57.9939794202547
63.1859452842958,14.755445699650842,16.05702911834783,57.84074717888206
63.19869226884273,14.794216017792966,16.05702911834783,57.68916738803634
63.21140601440246,14.832700732225256,16.05702911834783,57.53948789454117
63.22408691860187,14.8709446353335,16.05702911834783,57.39151245290659
63.23673534089037,14.908981484137007,16.05702911834783,57.24509116422913
63.249351621441974,14.946813156646995,16.05702911834783,57.100198903983916
63.26193612129108,14.98437884903902,16.05702911834783,56.95704925933326
63.274489208911554,15.02171149839212,16.05702911834783,56.815496976931
63.28701121948345,15.058847778925147,16.05702911834783,56.6753855776172
63.299502468470294,15.095789413570234,16.05702911834783,56.53669250698547
63.31196328912737,15.132482996827608,16.05702911834783,56.39960107036951
63.32439402373315,15.168950765923823,16.05702911834783,56.264010437853706
63.33679498557442,15.205231987028743,16.05702911834783,56.129758819418235
63.34916646788332,15.241328245132932,16.05702911834783,55.996825899853405
63.36150877896019,15.277192875685484,16.05702911834783,55.865368145188924
63.37382223746718,15.312838435630121,16.05702911834783,55.735323520384746
63.38610713687655,15.34830649747703,16.05702911834783,55.60652599461188
63.39836375035454,15.383598523070239,16.05702911834783,55.478957211819726
63.410592363712496,15.418674003943911,16.05702911834783,55.352749789438484
63.42279327425474,15.453536719605394,16.05702911834783,55.22787564496241
63.434966757465105,15.488230297272787,16.05702911834783,55.10416541104168
63.44711306834325,15.522756088474054,16.05702911834783,54.981602452604534
63.459232472373394,15.557079218803496,16.05702911834783,54.860298146046695
63.47132524748761,15.591195492470977,16.05702911834783,54.74025417982653
63.48339165279176,15.625150369021085,16.05702911834783,54.62129861593751
63.49543192679111,15.658945100839777,16.05702911834783,54.5034163367401
63.50744631654526,15.69254998023091,16.05702911834783,54.38669975882839
63.51943508236617,15.725953550994682,16.05702911834783,54.27117671800858
63.531398468407176,15.75920290790302,16.05702911834783,54.15667335542876
63.54333669815688,15.792299213970347,16.05702911834783,54.04317589614975
63.55525000193036,15.825217508609882,16.05702911834783,53.93075979909216
63.5671386239711,15.857939714211156,16.05702911834783,53.81947589701013
63.57900279474599,15.89051438560868,16.05702911834783,53.70914896236288
63.59084272403724,15.92294260502081,16.05702911834783,53.599766412278136
63.60265862690422,15.955203781222254,16.05702911834783,53.49138851047924
63.614450732900494,15.987273787940502,16.05702911834783,53.384086339286455
63.6262192599348,16.01920248400544,16.05702911834783,53.27768377217156
63.63796440524848,16.050990878392856,16.05702911834783,53.1721692879488
