rpm,T/Nm,P/W
0.0,63.333333333333336,0.0
181.81818181818184,63.333333333333336,1205.863846832446
363.6363636363637,63.333333333333336,2411.727693664892
545.4545454545455,63.333333333333336,3617.591540497338
727.2727272727274,63.333333333333336,4823.455387329784
909.090909090909,63.333333333333336,6029.319234162229
1090.909090909091,63.333333333333336,7235.183080994676
1272.7272727272727,63.333333333333336,8441.046927827123
1454.5454545454547,58.055555555555564,9948.37673636768
1636.3636363636365,52.25000000000001,9948.37673636768
1818.181818181818,47.5,9948.37673636768
2000.0000000000002,43.54166666666667,9948.37673636768
2181.818181818182,40.1923076923077,9948.37673636768
2363.636363636364,37.32142857142858,9948.37673636768
2545.4545454545455,34.833333333333336,9948.37673636768
2727.2727272727275,32.65625,9948.37673636768
2909.0909090909095,30.73529411764706,9948.37673636768
3090.909090909091,29.027777777777782,9948.37673636768
3272.727272727273,27.500000000000004,9948.37673636768
3454.545454545454,26.125000000000004,9948.37673636768
3636.363636363636,24.880952380952383,9948.37673636768
3818.1818181818185,23.75,9948.37673636768
4000.0000000000005,22.717391304347828,9948.37673636768
4181.818181818182,21.770833333333336,9948.37673636768
4363.636363636364,20.900000000000002,9948.37673636768
4545.454545454546,20.09615384615385,9948.37673636768
4727.272727272728,19.35185185185185,9948.37673636768
4909.09090909091,18.66071428571429,9948.37673636768
5090.909090909091,18.017241379310345,9948.37673636768
5272.727272727274,17.416666666666668,9948.37673636768
5454.545454545455,16.85483870967742,9948.37673636768
5636.363636363636,16.328125,9948.37673636768
5818.181818181819,15.833333333333336,9948.37673636768
6000.0,15.36764705882353,9948.37673636768
6181.818181818182,14.92857142857143,9948.37673636768
6363.636363636364,14.513888888888891,9948.37673636768
6545.454545454546,14.121621621621625,9948.37673636768
6727.272727272727,13.750000000000002,9948.37673636768
6909.090909090908,13.3974358974359,9948.37673636768
7090.909090909091,13.062500000000002,9948.37673636768
7272.727272727272,12.74390243902439,9948.37673636768
7454.545454545456,12.440476190476192,9948.37673636768
7636.363636363637,12.151162790697676,9948.37673636768
7818.18181818182,11.875,9948.37673636768
8000.000000000001,11.611111111111112,9948.37673636768
8181.818181818183,11.358695652173914,9948.37673636768
8363.636363636364,11.117021276595747,9948.37673636768
8545.454545454546,10.885416666666668,9948.37673636768
8727.272727272728,10.663265306122451,9948.37673636768
8909.09090909091,10.450000000000001,9948.37673636768
9090.909090909092,10.245098039215687,9948.37673636768
9272.727272727272,10.048076923076925,9948.37673636768
9454.545454545456,9.858490566037737,9948.37673636768
9636.363636363636,9.675925925925926,9948.37673636768
9818.18181818182,9.500000000000002,9948.37673636768
10000.0,9.330357142857144,9948.37673636768
10181.818181818182,9.166666666666668,9948.37673636768
10363.636363636364,9.008620689655173,9948.37673636768
10545.454545454548,8.855932203389832,9948.37673636768
10727.272727272728,8.708333333333334,9948.37673636768
10909.09090909091,8.565573770491804,9948.37673636768
11090.90909090909,8.42741935483871,9948.37673636768
11272.727272727272,8.293650793650794,9948.37673636768
11454.545454545454,8.1640625,9948.37673636768
11636.363636363638,8.038461538461538,9948.37673636768
11818.18181818182,7.916666666666668,9948.37673636768
12000.0,7.798507462686567,9948.37673636768
12181.818181818184,7.683823529411765,9948.37673636768
12363.636363636364,7.572463768115942,9948.37673636768
12545.454545454548,7.464285714285715,9948.37673636768
12727.272727272728,7.359154929577465,9948.37673636768
12909.09090909091,7.2569444444444455,9948.37673636768
13090.909090909092,7.157534246575343,9948.37673636768
13272.727272727274,7.060810810810812,9948.37673636768
13454.545454545454,6.966666666666667,9948.37673636768
13636.363636363636,6.875000000000001,9948.37673636768
13818.181818181816,6.7857142857142865,9948.37673636768
14000.000000000002,6.69871794871795,9948.37673636768
14181.818181818182,6.613924050632912,9948.37673636768
14363.636363636364,6.531250000000001,9948.37673636768
14545.454545454544,6.450617283950618,9948.37673636768
14727.27272727273,6.371951219512195,9948.37673636768
14909.090909090912,6.295180722891567,9948.37673636768
15090.909090909092,6.220238095238096,9948.37673636768
15272.727272727274,6.147058823529412,9948.37673636768
15454.545454545454,6.075581395348838,9948.37673636768
15636.36363636364,6.005747126436782,9948.37673636768
15818.181818181818,5.9375,9948.37673636768
16000.000000000002,5.870786516853934,9948.37673636768
16181.818181818182,5.805555555555556,9948.37673636768
16363.636363636366,5.741758241758243,9948.37673636768
16545.454545454548,5.679347826086957,9948.37673636768
16727.272727272728,5.618279569892474,9948.37673636768
16909.090909090908,5.558510638297873,9948.37673636768
17090.909090909092,5.500000000000001,9948.37673636768
17272.727272727272,5.442708333333334,9948.37673636768
17454.545454545456,5.38659793814433,9948.37673636768
17636.36363636364,5.3316326530612255,9948.37673636768
17818.18181818182,5.277777777777778,9948.37673636768
